accuracy,macro_p,macro_r,macro_f1,weighted_f1,f1_c0,f1_c1,f1_c2,recall_c2,model,balanced,label,run
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,2
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,3
0.9080459770114943,0.9376153562200074,0.7596501689524945,0.8050146888023502,0.9025615292374308,0.9411764705882353,0.9024390243902439,0.5714285714285714,0.4,GCN,False,GCN,4
0.896551724137931,0.6053391053391053,0.6348638441661697,0.618946373730215,0.8756486391814723,0.9411764705882353,0.9156626506024096,0.0,0.0,GCN,False,GCN,5
0.9195402298850575,0.9464153732446415,0.768197177499503,0.8131573914706444,0.9140272090002044,0.9523809523809523,0.9156626506024096,0.5714285714285714,0.4,GCN,False,GCN,6
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,7
0.9195402298850575,0.8426767676767676,0.7689922480620154,0.7931726907630523,0.9144855283201773,0.9397590361445783,0.9397590361445783,0.5,0.4,GCN,False,GCN,8
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,9
0.9310344827586207,0.9527500922849761,0.7759491154839991,0.8210628494866222,0.9247096028705223,0.9534883720930233,0.9382716049382716,0.5714285714285714,0.4,GCN,False,GCN,10
0.9310344827586207,0.8510101010101009,0.7767441860465115,0.8012048192771085,0.9263952361168813,0.963855421686747,0.9397590361445783,0.5,0.4,GCN,False,GCN,11
0.9310344827586207,0.8510101010101009,0.7767441860465115,0.8012048192771085,0.9263952361168813,0.963855421686747,0.9397590361445783,0.5,0.4,GCN,False,GCN,12
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,13
0.9195402298850575,0.9464153732446415,0.768197177499503,0.8131573914706444,0.9140272090002044,0.9523809523809523,0.9156626506024096,0.5714285714285714,0.4,GCN,False,GCN,14
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,15
0.9080459770114943,0.7797487065779749,0.7015305108328365,0.7179192962325492,0.897606847752257,0.9523809523809523,0.9156626506024096,0.2857142857142857,0.2,GCN,False,GCN,16
0.9310344827586207,0.8497510556500912,0.7767441860465115,0.8012001548586914,0.9258614014711575,0.9523809523809523,0.9512195121951219,0.5,0.4,GCN,False,GCN,17
0.9310344827586207,0.8510101010101009,0.7767441860465115,0.8012048192771085,0.9263952361168813,0.963855421686747,0.9397590361445783,0.5,0.4,GCN,False,GCN,18
0.9310344827586207,0.8510101010101009,0.7767441860465115,0.8012048192771085,0.9263952361168813,0.963855421686747,0.9397590361445783,0.5,0.4,GCN,False,GCN,19
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,20
0.8735632183908046,0.9163504968383017,0.6774796263168357,0.7063492063492064,0.861247947454844,0.9047619047619048,0.8809523809523809,0.3333333333333333,0.2,GCN,False,GCN,21
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,22
0.9310344827586207,0.8510101010101009,0.7767441860465115,0.8012048192771085,0.9263952361168813,0.963855421686747,0.9397590361445783,0.5,0.4,GCN,False,GCN,23
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,24
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,25
0.9195402298850575,0.7873244641537324,0.710077519379845,0.7259514247466053,0.9084086757539187,0.9523809523809523,0.9397590361445783,0.2857142857142857,0.2,GCN,False,GCN,26
0.9195402298850575,0.8412698412698413,0.768197177499503,0.7931493585088356,0.9145193198607666,0.9411764705882353,0.9382716049382716,0.5,0.4,GCN,False,GCN,27
0.9195402298850575,0.8419991176655953,0.768197177499503,0.7930700735578785,0.9149278438597193,0.9523809523809523,0.926829268292683,0.5,0.4,GCN,False,GCN,28
0.9310344827586207,0.8510101010101009,0.7767441860465115,0.8012048192771085,0.9263952361168813,0.963855421686747,0.9397590361445783,0.5,0.4,GCN,False,GCN,29
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,0
